couple,together,Sun-Sun_angle,Sun-Sun_aspect,Sun-Moon_angle,Sun-Moon_aspect,Sun-Venus_angle,Sun-Venus_aspect,Sun-Mars_angle,Sun-Mars_aspect,Moon-Sun_angle,Moon-Sun_aspect,Moon-Moon_angle,Moon-Moon_aspect,Moon-Venus_angle,Moon-Venus_aspect,Moon-Mars_angle,Moon-Mars_aspect,Venus-Sun_angle,Venus-Sun_aspect,Venus-Moon_angle,Venus-Moon_aspect,Venus-Venus_angle,Venus-Venus_aspect,Venus-Mars_angle,Venus-Mars_aspect,Mars-Sun_angle,Mars-Sun_aspect,Mars-Moon_angle,Mars-Moon_aspect,Mars-Venus_angle,Mars-Venus_aspect,Mars-Mars_angle,Mars-Mars_aspect
Thomas Jackson & Amanda Ramirez,True,220.18707976808304,none,92.31485325116009,square,211.73405203485763,none,248.8343334170769,none,117.86345537511619,trine,349.99122885819327,none,109.41042764189078,none,146.51070902411004,none,217.49354501744472,none,89.62131850052177,square,209.0405172842193,none,246.14079866643857,trine,222.75710058906859,none,94.88487407214564,square,214.30407285584317,none,251.40435423806244,none
Kevin Brown & Sharon Wilson,False,165.5957047884127,none,258.27991448279215,none,123.42187024447722,trine,155.64574385436012,none,49.277445824404026,none,141.96165551878346,none,7.103611280468556,conjunction,39.32748489035146,none,195.17578483235616,none,287.8599945267356,none,153.0019502884207,none,185.2258238983036,opposition,242.11994989011566,trine,334.8041595844951,none,199.9461153461802,none,232.1699889560631,trine
William Miller & Deborah Davis,True,296.78685631593686,sextile,41.99837388956776,none,251.13210258179242,none,73.22730037567173,none,307.4174973992685,none,52.62901497289937,none,261.76274366512405,none,83.85794145900334,square,274.44987101869543,square,19.66138859232632,none,228.795117284551,none,50.89031507843029,none,317.7413564872219,none,62.952874060852764,sextile,272.08660275307744,square,94.18180054695674,square
James Brown & Brenda Davis,False,37.1974704899977,none,199.45599304062932,none,350.57959547690837,conjunction,341.2304596319721,none,319.76230359138634,none,122.02082614201797,trine,273.144428578297,square,263.7952927333607,square,73.23797878385929,none,235.49650133449092,trine,26.62010377076993,none,17.270967925833702,none,149.9971577374452,none,312.2556802880768,none,103.37928272435583,none,94.0301468794196,square
Justin Harris & Jennifer Young,True,343.98151423178075,none,263.47445264207755,square,335.5702215302253,none,309.9631039284513,none,170.21912445472606,opposition,89.71206286502283,square,161.80783175317057,none,136.20071415139657,none,303.6975911486674,sextile,223.19052955896422,none,295.28629844711196,sextile,269.67918084533795,square,277.6966698719043,square,197.18960828220105,none,269.28537717034885,square,243.6782595685748,trine
Jacob Wright & Emma Wright,False,80.597849887748,none,346.1036717155865,none,111.50636130678552,none,319.28279687125655,none,19.193050477665906,none,284.6988723055044,none,50.10156189670343,none,257.87799746117446,none,122.88882402257815,trine,28.394645850416644,none,153.79733544161567,none,1.5737710060867052,conjunction,327.37636437577373,none,232.88218620361226,trine,358.2848757948113,conjunction,206.0613113592823,none
Scott Thompson & Brenda Young,False,285.05234832138535,none,140.8789044881123,none,245.09339781395659,trine,2.1117813243559027,conjunction,238.1792170458012,trine,94.00577321252817,square,198.22026653837244,none,315.2386500487718,none,276.38773764992254,square,132.21429381664947,none,236.42878714249375,trine,353.4471706528931,conjunction,185.45597766894693,opposition,41.28253383567389,none,145.49702716151816,none,262.5154106719175,square
Kevin King & Laura Gonzalez,False,206.80734608936493,none,143.24520968750764,none,179.92180686259826,opposition,293.6792546065081,none,197.9362297694864,none,134.37409336762911,none,171.05069054271974,opposition,284.80813828662957,none,180.61051719378287,opposition,117.04838079192557,trine,153.7249779670162,none,267.482425710926,square,253.51724688122275,none,189.95511047936546,opposition,226.63170765445608,none,340.3891553983659,none
Matthew Walker & Nicole Wilson,True,206.4329835920588,none,359.1436757668944,conjunction,251.37355831765515,none,136.7890535672074,none,346.5414611815342,none,139.25215335636977,none,31.482035907130566,none,276.8975311566828,square,252.62387621211445,none,45.334568386950025,none,297.56445093771083,sextile,182.97994618726304,opposition,152.68295696755465,none,305.39364914239025,sextile,197.623531693151,none,83.03902694270323,square
Jacob Lewis & Amanda Martinez,False,3.625924760098883,conjunction,23.486636725393083,none,327.42165977846213,none,41.915131683375535,none,122.51464314548461,trine,142.37535511077883,none,86.31037816384784,square,160.80385006876128,none,347.6461621751281,none,7.506874140422298,conjunction,311.44189719349134,none,25.93536909840475,none,331.91045947672734,none,351.77117144202157,conjunction,295.7061944950906,sextile,10.199666400003991,none
Paul Scott & Kathleen Smith,True,56.02734986520932,sextile,202.62147372737414,none,13.970560117422792,none,336.16700821039313,none,227.16400542007875,none,13.758129282243587,none,185.10721567229223,opposition,147.30366376526257,none,95.52744474987159,square,242.1215686120364,trine,53.47065500208507,none,15.66710309505541,none,141.13134826224785,none,287.7254721244127,none,99.07455851446133,none,61.27100660743167,sextile
Robert Johnson & Pamela Walker,False,275.8270092110586,square,57.51550768002497,sextile,250.93016525341855,none,250.04362528577087,none,48.32464688111271,none,190.01314535007904,none,23.427802923472626,none,22.541262955824948,none,310.67636876003786,none,92.3648672290042,square,285.77952480239776,none,284.8929848347501,none,14.875914419638264,none,156.56441288860458,none,349.97907046199816,none,349.0925304943505,none
Donald Davis & Sharon Miller,True,145.24050247225915,none,243.307779697301,trine,174.1427697384638,opposition,161.3628923718852,none,70.68396785912779,none,168.75124508416962,none,99.58623512533245,none,86.80635775875385,square,148.17439432357372,none,246.24167154861556,trine,177.07666158977838,opposition,164.29678422319978,none,91.27248405622709,square,189.33976128126892,opposition,120.17475132243175,trine,107.39487395585314,none
Benjamin Wright & Patricia Perez,False,122.40574459287123,trine,177.21959983999068,opposition,76.98184228902153,none,180.76124047972118,opposition,191.1354435892177,none,245.94929883633714,trine,145.71154128536799,none,249.49093947606764,none,84.90701082350115,square,139.72086607062062,none,39.48310851965145,none,143.2625067103511,none,284.2335735890656,none,339.0474288361851,none,238.80967128521593,trine,342.5890694759156,none
Jonathan Harris & Carol Walker,False,116.26929175639083,trine,237.13851459280727,trine,90.19307069490068,square,22.167895934503875,none,11.199821832170954,none,132.0690446685874,none,345.1236007706808,none,277.098426010284,square,88.22362131080105,square,209.09284414721748,none,62.147400249310905,sextile,354.12222548891407,conjunction,36.44164796769638,none,157.31087080411282,none,10.365426906206238,none,302.3402521458094,sextile
James Scott & Emily Allen,False,151.7023669686858,none,55.17323809283171,sextile,142.65163522048368,none,53.17665160009604,none,338.56909149571914,none,242.03996261986504,trine,329.518359747517,none,240.04337612712936,trine,134.1526835043192,none,37.62355462846516,none,125.10195175611715,trine,35.626968135729484,none,239.41242026922154,trine,142.88329139336747,none,230.36168852101946,none,140.8867049006318,none
Joshua Wright & Karen Ramirez,True,14.172816879195409,none,158.51072949797035,none,59.500779656779656,sextile,286.73890847197924,none,76.28223279136046,none,220.6201454101354,none,121.6101955689447,trine,348.8483243841443,none,2.1326231805412377,conjunction,146.47053579931617,none,47.460585958125485,none,274.6987147733251,square,51.20831215654101,none,195.54622477531595,none,96.53627493412523,square,323.77440374932485,none
Thomas Young & Kimberly Jackson,False,330.73588733413766,none,134.12857770332835,none,307.3478060038102,none,346.01338640123356,none,85.03612623787994,square,248.42881660707064,none,61.64804490755252,sextile,100.31362530497587,none,6.075755378258378,conjunction,169.4684457474491,none,342.68767404793095,none,21.35325444535431,none,358.9954566816112,conjunction,162.38814705080188,none,335.60737535128374,none,14.272955748707119,none
Thomas King & Nancy Lee,True,310.7341471598772,none,55.169924406965265,sextile,272.2594994266644,square,96.38899593480915,square,277.2509408931932,square,21.686718140281315,none,238.7762931599804,trine,62.90578966812518,sextile,352.24769026340493,conjunction,96.68346751049302,square,313.77304253019213,none,137.9025390383369,none,358.432619200952,conjunction,102.86839644804007,none,319.9579714677392,none,144.08746797588395,none
James Wright & Betty Walker,True,230.42584907589983,none,271.6340259250117,square,274.9615117097412,square,209.44409245199532,none,271.3884536614404,square,312.59663051055225,none,315.92411629528175,none,250.40669703753585,none,220.795012787349,none,262.0031896364609,square,265.3306754211904,square,199.8132561634445,none,267.7864956644422,square,308.9946725135541,none,312.3221582982836,none,246.80473904053773,trine
Gregory Martin & Amy Rodriguez,False,143.35456278062034,none,117.83297532726985,trine,179.76511270378992,opposition,153.51280153023086,none,123.01694791912831,trine,97.49536046577782,square,159.4274978422979,none,133.17518666873883,none,97.48623407559435,square,71.96464662224386,none,133.89678399876394,none,107.64447282520487,none,105.87273695008801,none,80.35114949673752,none,142.2832868732576,none,116.03097569969853,trine
Michael Lee & Shirley Jackson,True,63.594090674890424,sextile,178.5000268556784,opposition,37.15801705381233,none,90.80494638191755,square,61.22844734559635,sextile,176.13438352638434,opposition,34.79237372451826,none,88.43930305262347,square,51.25840915198398,none,166.16434533277197,none,24.82233553090589,none,78.4692648590111,none,93.55707336753431,square,208.4630095483223,none,67.12099974645622,none,120.76792907456144,trine
Anthony Smith & Amy Lee,True,302.1125285645213,sextile,59.63729736186266,sextile,330.41965082555623,none,253.08179792627925,none,222.60267032451424,none,340.12743912185556,none,250.90979258554913,none,173.57193968627217,opposition,291.4608906059898,none,48.98565940333112,none,319.76801286702465,none,242.4301599677477,trine,186.69692754005496,opposition,304.22169633739634,sextile,215.00404980108985,none,137.6661969018129,none
Gregory Nguyen & Stephanie Clark,False,156.15143456325558,none,9.392161316783415,conjunction,164.32046587163939,none,326.775191951102,none,153.79055912764704,none,7.031285881174895,conjunction,161.95959043603088,none,324.41431651549345,none,170.83792033535985,opposition,24.078647088887692,none,179.00695164374366,opposition,341.4616777232062,none,85.39161113121654,square,298.6323378847444,sextile,93.56064243960037,square,256.0153685190629,none
Richard Lopez & Jennifer Clark,False,67.4253221923247,none,183.81506336202762,opposition,38.71713452263694,none,45.509654244196014,none,110.88973825004196,none,227.27947941974486,none,82.1815505803542,square,88.97407030191327,square,80.26761813683646,none,196.65735930653938,none,51.5594304671487,none,58.351950188707775,sextile,57.28726875677508,sextile,173.67700992647798,opposition,28.579081087087317,none,35.37160080864639,none
Matthew Hernandez & Michelle Moore,True,147.57076414904066,none,337.22314191712724,none,189.6642582655261,opposition,143.9133003815807,none,278.9969168448879,none,108.6492946129745,none,321.0904109613734,none,275.33945307742795,square,177.62279493697463,opposition,7.275172705061223,conjunction,219.71628905346012,none,173.96533116951468,opposition,58.23225898852718,sextile,247.88463675661376,trine,100.32575310501264,none,54.574795221067234,sextile
Nicholas Anderson & Amy Perez,True,125.55106856982013,trine,307.8205519690249,none,89.91350982676076,square,32.54611093248596,none,27.012755030748224,none,209.28223842995297,none,351.3751962876888,conjunction,294.007797393414,sextile,170.37022211013922,opposition,352.639705509344,conjunction,134.73266336707985,none,77.36526447280505,none,137.62481768646725,none,319.89430108567205,none,101.98725894340788,none,44.61986004913308,none
Christopher Wright & Amanda Jones,False,269.3104236435741,square,146.99934789592635,none,306.59425260201294,none,272.52917990143055,square,200.6226491089766,none,78.31157336132884,none,237.90647806741543,trine,203.84140536683304,none,282.0510841823951,none,159.74000843474732,none,319.3349131408339,none,285.2698404402515,none,256.11899383106305,none,133.80791808341533,none,293.4028227895019,none,259.3377500889195,none
John Moore & Cynthia Nguyen,False,283.73143122024226,none,227.92558885054453,none,309.24122458380464,none,166.67878336085514,none,320.616126174321,none,264.8102838046232,square,346.1259195378833,none,203.56347831493383,none,274.9556125841566,square,219.14977021445884,none,300.4654059477189,sextile,157.90296472476945,none,292.6204007348774,none,236.81455836517972,trine,318.1301940984398,none,175.56775287549033,opposition
Edward Lopez & Patricia Smith,True,60.070478815241415,sextile,298.8531481997468,sextile,94.08355392294067,square,12.21174348294926,none,85.3725361398298,square,324.1552055243352,none,119.38561124752906,trine,37.51380080753765,none,76.94119830387885,none,315.7238676883842,none,110.9542734115781,none,29.082462971586693,none,99.54127480524227,none,338.32394418974764,none,133.55434991294152,none,51.68253947295011,none
Jacob Smith & Emma Wilson,True,225.3838622965556,none,317.6047825762013,none,182.222696770266,opposition,270.5241231798393,square,236.64585728130186,trine,328.8667775609475,none,193.48469175501225,none,281.78611816458556,none,255.4882181241591,none,347.70913840380473,none,212.32705259786948,none,300.62847900744276,sextile,255.58775294036428,none,347.80867322000995,none,212.42658741407467,none,300.728013823648,sextile
Jonathan Brown & Katherine Young,True,28.721555313180772,none,337.23937032439886,none,74.16281086237638,none,67.98642758501623,none,130.96098016867484,none,79.47879517989293,none,176.40223571787044,opposition,170.2258524405103,opposition,0.5710413601735524,conjunction,309.08885637139167,none,46.012296909369155,none,39.83591363200901,none,55.78738926796562,sextile,4.305204279183727,conjunction,101.22864481716122,none,95.05226153980108,square
Jason Rodriguez & Laura Wilson,True,223.99188411283956,none,349.3071315291178,none,255.2822465370061,none,75.16927985075449,none,169.44387992933758,none,294.75912734561575,sextile,200.73424235350413,none,20.62127566725252,none,197.0133069864459,none,322.3285544027241,none,228.30366941061246,none,48.19070272436085,none,139.78762330361465,none,265.10287071989285,square,171.0779857277812,opposition,350.96501904152956,conjunction
Eric Ramirez & Brenda Torres,True,195.4197306802016,none,229.44719318370335,none,221.09155432685395,none,295.84611306003063,sextile,342.99039551904315,none,17.017858022544885,none,8.66221916569549,conjunction,83.41677789887217,square,234.4324457361392,trine,268.4599082396409,square,260.10426938279153,none,334.8588281159682,none,152.55031038011313,none,186.57777288361487,opposition,178.22213402676547,opposition,252.97669275994218,none
Stephen Jones & Pamela Jackson,False,170.6044298695024,opposition,31.75334210405893,none,212.30432903266575,none,337.65209174208815,none,28.188165093448326,none,249.33707732800485,none,69.88806425661168,none,195.23582696603404,none,206.0462635781055,none,67.19517581266203,none,247.74616274126885,trine,13.093925450691216,none,52.838598360986396,none,273.9875105955429,square,94.53849752414976,square,219.8862602335721,none
Donald Wilson & Kimberly Garcia,True,271.4585305712751,square,230.4937836135478,none,300.0254124638694,sextile,342.6009142189388,none,124.35225792744217,trine,83.38751096971487,square,152.91913982003638,none,195.49464157510582,none,273.05996699107726,square,232.09522003334993,trine,301.62684888367147,sextile,344.2023506387409,none,326.3966116672049,none,285.4318647094776,none,354.9634935597992,conjunction,37.538995314868586,none
Jonathan Thompson & Nancy Lewis,True,219.58338829251124,none,122.52799886154361,trine,179.84780569529948,opposition,159.32459941128084,none,180.67131162730914,opposition,83.6159221963415,square,140.93572903009738,none,120.41252274607874,trine,174.46279685508546,opposition,77.40740742411782,none,134.7272142578737,none,114.20400797385506,trine,163.34344353802032,none,66.28805410705269,none,123.60786094080856,trine,103.0846546567899,none
William Miller & Anna Scott,True,288.37625243415755,none,42.53191020475742,none,334.58395394396155,none,323.2097547428639,none,319.490295036279,none,73.64595280687882,none,5.697996546082948,conjunction,354.3237973449853,conjunction,251.12541521227908,none,5.281072982878925,conjunction,297.33311672208305,sextile,285.9589175209854,none,54.099266288332544,sextile,168.25492405893237,none,100.30696779813651,none,88.93276859703884,square
Joseph Hernandez & Mary Flores,True,31.880669978606335,none,234.48008933560305,trine,68.36679113695581,none,250.95369374706843,none,34.769029579054205,none,237.36844893605092,trine,71.25515073740368,none,253.8420533475163,none,0.8731769811607251,conjunction,203.47259633815742,none,37.3592981395102,none,219.94620074962282,none,305.94984370262785,sextile,148.5492630596245,none,342.43596486097726,none,165.0228674710899,none
Kevin Clark & Samantha Nguyen,False,256.29154460812606,none,308.94765180093924,none,264.25727311759726,square,248.45167908216217,none,136.73532762281724,none,189.3914348156304,opposition,144.7010561322884,none,128.89546209685332,none,292.4193139944599,none,345.07542118727304,none,300.385042503931,sextile,284.57944846849597,none,322.12952641096774,none,14.785633603780909,none,330.0952549204389,none,314.28966088500385,none
Frank Thompson & Helen Taylor,True,300.8254367528916,sextile,57.23351560643414,sextile,259.40388846670396,none,190.80999819456687,none,236.23253511272839,trine,352.6406139662709,conjunction,194.81098682654073,none,126.21709655440364,trine,298.55733167957106,sextile,54.965410533113584,sextile,257.1357833933834,none,188.54189312124632,opposition,20.72269689545655,none,137.1307757489991,none,339.3011486092689,none,270.7072583371318,square
Christopher Harris & Barbara Lee,True,172.85127815491373,opposition,99.95107739322441,none,129.12519944487175,none,46.500461043457406,none,154.5227825122495,none,81.62258175056019,none,110.79670380220753,none,28.171965400793177,none,188.89060029169522,opposition,115.9903995300059,trine,145.16452158165325,none,62.5397831802389,sextile,345.8436540817803,none,272.943453320091,square,302.1175753717383,sextile,219.492836970324,none
Steven Gonzalez & Sarah Garcia,False,349.65750520677994,none,346.66987475240444,none,317.96667508173294,none,329.07308846797724,none,271.8203519341726,square,268.8327214797971,square,240.1295218091256,trine,251.2359351953699,none,17.761845620846604,none,14.774215166471063,none,346.0710154957996,none,357.1774288820439,conjunction,253.2563167846834,none,250.26868633030787,none,221.56548665963638,none,232.6719000458807,trine
Joseph Taylor & Susan Lopez,True,284.75258589304207,none,193.88694604425032,none,330.77956974291396,none,326.166925663505,none,78.37187542629519,none,347.50623557750345,none,124.39885927616709,trine,119.78621519675818,trine,247.96729326064983,trine,157.10165341185808,none,293.9942771105217,none,289.3816330311128,none,280.0915555198238,none,189.22591567103208,opposition,326.1185393696957,none,321.50589529028684,none
Edward Williams & Patricia Brown,True,340.4850534537424,none,58.76004797211192,sextile,306.6618237090878,none,15.795017378439582,none,79.28832311491198,none,157.56331763328149,none,45.465093370257364,none,114.59828703960915,trine,8.440837952135155,conjunction,86.71583247050467,square,334.61760820748054,none,43.75080187683233,none,10.799244469372582,none,89.07423898774209,square,336.97601472471797,none,46.10920839406975,none
Benjamin Sanchez & Barbara Anderson,False,177.10115913324242,opposition,247.71572800893748,trine,222.52511210302495,none,215.27221663735304,none,129.98831924120242,none,200.60288811689747,none,175.41227221098495,opposition,168.15937674531304,none,159.36278481127223,none,229.9773536869673,none,204.78673778105477,none,197.53384231538286,none,254.7995407475141,none,325.41410962320913,none,300.2234937172966,sextile,292.9705982516247,none
Joshua Clark & Dorothy Perez,False,207.57783496869493,none,150.53107538465255,none,249.75429756493122,none,269.2242720668464,square,252.9258509631382,none,195.87909137909583,none,295.10231355937447,sextile,314.57228806128967,none,194.7094703543575,none,137.66271077031513,none,236.88593295059377,trine,256.355907452509,none,89.14009529872806,square,32.09333571468568,none,131.31655789496432,none,150.78653239687952,none
Joshua Jones & Elizabeth Wright,True,44.10767527497677,none,21.8997989900177,none,86.38411148457664,square,172.01820781139858,opposition,87.07089104148162,square,64.86301475652255,sextile,129.34732725108148,none,214.98142357790343,none,47.045234124295746,none,24.837357839336676,none,89.32167033389561,square,174.95576666071756,opposition,106.41459375854907,none,84.20671747359,square,148.69102996814894,none,234.3251262949709,trine
Christopher Garcia & Emily Anderson,True,84.07701211065665,square,348.86405910063684,none,40.84346252960256,none,135.55814634832484,none,82.89169033040268,square,347.6787373203829,none,39.65814074934859,none,134.37282456807085,none,130.3822227414169,none,35.16926973139715,none,87.14867316036282,square,181.8633569790851,opposition,25.582086216665843,none,290.36913320664604,none,342.34853663561177,none,77.06322045433403,none
Richard Martin & Debra Scott,False,181.90505827643074,opposition,5.767941000850271,conjunction,221.38989070906925,none,50.80119368564402,none,268.62680526754303,square,92.48968799196257,square,308.1116377001815,none,137.5229406767563,none,138.3815552951687,none,322.24443801958824,none,177.86638772780722,opposition,7.277690704381982,conjunction,122.21035219547841,trine,306.07323491989797,none,161.69518462811692,none,351.10648760469167,conjunction
Mark Lee & Sandra Thompson,True,220.23602116397728,none,177.07438034086715,opposition,220.6234008907217,none,271.0704786339087,square,170.02333390545368,opposition,126.86169308234355,trine,170.4107136321981,opposition,220.8577913753851,none,242.3283746722651,trine,199.16673384915498,none,242.71575439900954,trine,293.1628321421965,none,262.4778718281718,square,219.3162310050617,none,262.86525155491626,square,313.31232929810324,none
Joseph King & Shirley Jones,True,295.0337922569608,sextile,77.6249619336858,none,341.5491840204699,none,341.2078494925284,none,154.39042232593926,none,296.9815920026643,sextile,200.90581408944837,none,200.5644795615069,none,297.6897899136332,sextile,80.28095959035821,none,344.2051816771423,none,343.8638471492008,none,9.30164033146582,conjunction,151.89281000819085,none,55.817032094974934,sextile,55.47569756703342,sextile
Jacob Sanchez & Rebecca King,False,285.3428412725178,none,278.28786551741024,none,307.2428020685993,none,175.0193918470288,opposition,323.8871622879827,none,316.83218653287514,none,345.7871230840642,none,213.56371286249367,none,300.6015511974644,sextile,293.54657544235687,none,322.50151199354593,none,190.27810177197543,none,269.6180921928879,square,262.56311643778037,square,291.51805298896943,none,159.2946427673989,none
Kenneth Hernandez & Carol Lee,False,79.95195567503742,none,195.56503680915654,none,35.751311783315316,none,67.186100225377,none,23.059542463486537,none,138.67262359760565,none,338.8588985717644,none,10.293687013826116,none,72.74012376491089,none,188.35320489903,opposition,28.53947987318878,none,59.97426831525047,sextile,42.33763576989128,none,157.9507169040104,none,358.13699187816917,conjunction,29.571780320230857,none
Matthew Smith & Emma Lee,False,209.5096734144908,none,126.57914468141684,trine,218.39551863064185,none,235.2573799755433,trine,28.7469000082084,none,305.81637127513443,sextile,37.63274522435944,none,54.494606569260895,sextile,163.32791344196875,none,80.39738470889478,none,172.2137586581198,opposition,189.07562000302124,opposition,176.44469207817627,opposition,93.51416334510233,square,185.33053729432734,opposition,202.1923986392288,none
Anthony White & Laura Brown,False,159.37465114707533,none,212.38226544734593,none,117.31292589524043,trine,111.28882163785016,none,176.23547441793434,opposition,229.24308871820494,none,134.17374916609944,none,128.14964490870918,none,132.5516031366278,none,185.5592174368984,opposition,90.48987788479289,square,84.46577362740263,square,78.08755668043517,none,131.09517098070577,none,36.02583142860027,none,30.001727171210007,none
Brandon Martinez & Nancy Davis,False,159.18442099114912,none,305.9502951652903,sextile,118.77718402287934,trine,171.75153316004082,opposition,273.3838840611951,square,60.14975823533632,sextile,232.97664709292533,trine,285.95099623008684,none,189.10064790766597,opposition,335.86652208180715,none,148.6934109393962,none,201.66776007655767,none,185.3770586378221,opposition,332.1429328119633,none,144.96982166955232,none,197.9441708067138,none
Jacob Hill & Debra Johnson,True,119.28017371660044,trine,142.5129549146603,none,146.78913694374475,none,199.68234626780264,none,347.43468591776616,none,10.667467115826014,none,14.943649144910466,none,67.83685846896836,none,91.25884842206466,square,114.49162962012451,trine,118.76781164920897,trine,171.66102097326686,opposition,26.41917155214975,none,49.6519527502096,none,53.928134779294055,none,106.82134410335195,none
Scott Rodriguez & Helen Miller,False,83.18525353180408,square,146.6971673934201,none,49.076484966593995,none,118.8223693969766,trine,85.57268491713808,square,149.0845987787541,none,51.46391635192799,none,121.2098007823106,trine,64.08195869995907,sextile,127.5938725615751,trine,29.97319013474899,none,99.71907456513159,none,113.86328673366344,trine,177.37520059527947,opposition,79.75451816845336,none,149.50040259883596,none
Kevin Hernandez & Dorothy Flores,False,209.4043973097282,none,20.890248078129986,none,243.89108376993175,trine,168.05185980240654,none,337.74112861216395,none,149.22697938056575,none,12.227815072367491,none,296.3885911048423,sextile,162.99533934729374,none,334.4811901156955,none,197.48202580749722,none,121.64280183997204,trine,168.60975456033526,none,340.095605328737,none,203.09644102053875,none,127.25721705301356,trine
Alexander Ramirez & Lisa King,False,159.51326579992215,none,40.74526836076615,none,170.23427908697684,opposition,143.93746367207817,none,192.97754500021358,none,74.20954756105758,none,203.69855828726827,none,177.4017428723696,opposition,117.28908203874002,trine,358.521084599584,conjunction,128.0100953257947,none,101.71327991089603,none,207.1285532822728,none,88.3605558431168,square,217.8495665693275,none,191.55275115442882,none
Anthony Johnson & Jessica Perez,True,301.92324459380586,sextile,210.50786701043154,none,306.2290511639539,none,342.08750838427164,none,6.952430649420165,conjunction,275.53705306604587,square,11.258237219568244,none,47.116694439885975,none,316.5261608065714,none,225.1107832231971,none,320.8319673767195,none,356.69042459703724,conjunction,291.10796327023104,none,199.69258568685672,none,295.4137698403791,sextile,331.2722270606968,none
Andrew Torres & Margaret Lewis,False,48.103052255267755,none,328.5873375385004,none,10.894167886491061,none,22.78872295366881,none,202.98201156280243,none,123.46629684603501,trine,165.77312719402573,none,177.66768226120348,opposition,7.259717373384831,conjunction,287.74400265661745,none,330.05083300460814,none,341.9453880717859,none,194.29597745001337,none,114.78026273324595,trine,157.08709308123667,none,168.98164814841442,none
Ryan Anderson & Jennifer Gonzalez,True,318.04209717095756,none,257.2642851658113,none,321.773384602748,none,359.03193545572464,conjunction,263.28415806158466,square,202.50634605643845,none,267.0154454933751,square,304.27399634635174,sextile,285.68616521273077,none,224.90835320758458,none,289.4174526445213,none,326.67600349749785,none,65.10430793229662,sextile,4.326495927150404,conjunction,68.83559536408708,none,106.0941462170637,none
Paul Wilson & Ashley White,False,144.14981664283093,none,127.45646266685708,trine,159.32589276258886,none,233.06017948398596,trine,73.23617760187425,none,56.5428236259004,sextile,88.41225372163218,square,162.14654044302927,none,110.53354315428393,none,93.84018917831008,square,125.70961927404187,trine,199.44390599543897,none,283.9542305852924,none,267.2608766093186,square,299.1303067050504,sextile,12.86459342644747,none
Anthony Young & Susan Martinez,True,52.3570799965257,none,251.79861557056148,none,62.588341252381355,sextile,86.99191810438057,square,208.80336977369066,none,48.244905347726444,none,219.03463102954632,none,243.43820788154554,trine,34.399244240945336,none,233.84077981498112,trine,44.63050549680099,none,69.03408234880021,none,304.85128325258955,sextile,144.29281882662534,none,315.0825445084452,none,339.48612136044443,none
Benjamin Robinson & Linda Wright,True,86.26285780201297,square,328.24161455486427,none,62.86763761365153,sextile,108.10131264911428,none,293.6664505408098,none,175.6452072936611,opposition,270.27123035244836,square,315.5049053879111,none,80.06705556777803,none,322.04581232062935,none,56.67183537941659,sextile,101.90551041487933,none,98.00264274095616,none,339.98139949380743,none,74.60742255259473,none,119.84109758805747,trine
Benjamin Miller & Betty Thompson,False,331.4317582730953,none,292.15074652751815,none,299.93719770864624,sextile,10.065283386598324,none,72.9919911707434,none,33.71097942516627,none,41.49743060629436,none,111.62551628424643,none,337.1375892554806,none,297.85657750990345,sextile,305.6430286910315,sextile,15.771114368983582,none,20.628975241134317,none,341.34796349555717,none,349.13441467668525,none,59.262500354637325,sextile
Jacob Thomas & Helen Torres,True,238.40996872240328,trine,12.14653305333934,none,213.7814496636471,none,262.45604348322223,square,232.5524004193568,trine,6.288964750292848,conjunction,207.9238813606006,none,256.59847518017574,none,279.3694361614384,none,53.10600049237445,none,254.7409171026822,none,303.41551092225734,sextile,343.71048583169147,none,117.44705016262755,trine,319.0819667729353,none,7.756560592510425,conjunction
Richard Martinez & Linda Nguyen,False,155.7596498511233,none,13.189964462245683,none,122.49798248019869,trine,7.917091965330741,conjunction,103.80147370460924,none,321.23178831573165,none,70.53980633368462,none,315.9589158188167,none,201.74307824030325,none,59.17339285142563,sextile,168.48141086937864,none,53.90052035451069,none,329.88437688711224,none,187.3146914982346,opposition,296.6227095161876,sextile,182.04181900131965,opposition
Eric King & Michelle Robinson,True,198.10727199362717,none,316.73996647566275,none,184.05514939246513,opposition,161.99834252284205,none,75.90070325850269,none,194.5333977405383,none,61.84858065734065,sextile,39.79177378771759,none,225.6364292163196,none,344.2691236983552,none,211.58430661515757,none,189.5274997455345,opposition,232.2669427409767,trine,350.8996372230123,conjunction,218.21482013981466,none,196.1580132701916,none
Gregory Jackson & Karen Jones,True,319.99874612486394,none,277.944348487779,square,323.06371099609856,none,8.963095685539884,conjunction,46.288614140269146,none,4.2342165031842,conjunction,49.35357901150377,none,95.25296370094509,square,306.35688767018297,none,264.302490033098,square,309.4218525414176,none,355.3212372308589,conjunction,233.344491804613,trine,191.29009416752805,none,236.40945667584762,trine,282.3088413652889,none
Kevin Williams & Laura Lewis,True,224.16481226631964,none,281.3397330694128,none,240.7664932605593,trine,114.97802710059094,trine,24.991243808937497,none,82.16616461203063,square,41.59292480317714,none,275.80445864320876,square,269.96198240041855,square,327.1369032035117,none,286.5636633946582,none,160.77519723468984,none,220.12727855855854,none,277.3021993616517,square,236.7289595527982,trine,110.94049339282984,none
